review,rating,category
2 ürün sipariş verdim sonraki verdiğim 2 günde geldi önce verdiğim 10 gün oldu daha gelmedi demekki kargoyu iyi seçmek gerekiyor.yanlış ürün geldiğinde aynı ürün tekrar gelmiyor.indirimden faydalandıysak onuda kaçırmış oluyoruz,3,user experience
Güvenilir teşekkürler ��,4,ratings
Gayet güzel ve başarılı ama bazı ürünlerde hata olabiliyo genel anlamda çok iyi,4,ratings
Kullanışlı ve pratik bir uygulama,4,ratings
Istediğim herşeyi uygun fiyata çok güzel uygulama kargo da hızlı geliyor,4,ratings
Süperrrr,4,ratings
En iyi alışveriş sitesi bence,4,ratings
Güzel bir uygulama aradığım aramadigim hersey var çok güzel,4,ratings
Uygulama güzel Aldığım ürün eksik geldi fakat satıcıdan kaynaklı ama zaten trendyol üzerinden ilettim eksik ürün geldi . Kargo 2 gün içinde geldi İndirimler çok iyi Tavsiye ediyorum,4,ratings
Güzel.,4,ratings
Hoştur,4,ratings
Çok iyi uygulama ama sadece biraz daha gelişebilir,4,ratings
Gizel bir uygulama,4,ratings
Trendyol iyidir,4,ratings
Kaliteli uygulama,4,ratings
İdare,4,ratings
Herşey gayet iyi,4,ratings
Trendyol uygulamasına teşekkür ediyorum kargo teslimat özeni harika. Herşeyiyle süper bir alışveriş sitesi☺️☺️����,4,ratings
Cok guzel ama dahada guzel ve gelistirilebilir...,4,ratings
Guzel,4,ratings
Güzel bir uygulama ben şahsen çok sevdiğimi belirtmek isterim yüklemenizi tavsiye ederim,4,ratings
süper bir uygulama,4,ratings
Super,4,ratings
İyi bir uygulama güvenli,4,ratings
Başarılarınızın devamını dilerim.,4,ratings
������,4,ratings
Tamam,4,ratings
İyi bence,4,ratings
ideal ve yeterli,4,ratings
Iyiki varsiniz..ne denilebilir ki,4,ratings
Sevdiğim bir uygulama,4,ratings
Gayet guzel,4,ratings
İyi bir uygulama güvenli,4,ratings
Bence gayet uygun fiyatlar var ve güvenilir bir uygulamaherkesın indirmesini ve faydalanmasını isterim,4,ratings
Çok memnunum,4,ratings
Güzel bi uygulama evinizde oturarak canınızın istediği herşeyi ayağınıza isteyebiliyorsunuz,4,ratings
Süper ��,4,ratings
Çok hızlı ve güvenilir bir site olduğu için tercih ediyorum.,4,ratings
Trendyol asistanlar haric guzel bir site ve uygulama,4,ratings
������������������,4,ratings
Aslinda 5 puan veriyorum da ürün orijinalliği ne pek dikkat edilmiyo her mağazaya izin veriyolar satis icin..,4,ratings
Süper güvenilir alışveriş Sağlam ve kaliteli,4,ratings
Bence çok güzel bir uygulama bu yüzden herkese tavsiye ederim hem teslimat süresi güzel hem ürünleri kaliteli ve güvenilir,4,ratings
Çok güzel bir uygulama sürekli alışverişimi Bundan yapiyorum,4,ratings
bu gune kadar sikinti yasamadim gayet basarili.,4,ratings
Çok.basit uygulama,4,ratings
Gayet iyi,4,ratings
Güzel bir uygulama bence,4,ratings
Bazı firmalar hariç genel olarak güzel bir uygulama,4,ratings
Güvenli,4,ratings
Gayet güzel kendi adıma memnunum,4,ratings
uygulama guzel zara da olursa guzel olur,4,ratings
Bazen aksaklıklar olsa da iyi uygulama,4,ratings
10 numara,4,ratings
Guzel bir uyfulama,4,ratings
Çok çeşit var. Memnunum.,4,ratings
gerçekten güvenilir bi uygulama ������������,4,ratings
♥♥süper,4,ratings
Çok başarılı firma,4,ratings
Geciken ürünler dışında her şey mükemmel,4,ratings
Tavsiye ederim,4,ratings
Süpersiniz,4,ratings
Güzel site,4,ratings
Güzel indirimler var devamlılığını sağlarsanız müthiş olur,4,ratings
Guzel bir uygulama,4,ratings
Kaliteli güvenli ve hızlı kargo,4,ratings
Uygulama gerçekten güzel her aradığımı bulabiliyorum ama düşük fiyatı hemen karşıma çıkmıyor daha fazla incelemem gerekiyor inceledikten sonra karşıma çıkıyor,4,ratings
Tesekkur ederim,4,ratings
Pratik iyi bir uygulama,4,ratings
Çok güzel bir uygulama oturduğunuz yerden çok kolaylıklar sunuyor uygulamanın içeriğide çok kaliteli fakat biraz uygun fiyata ürünleri satsanız daha iyi olur normalinden de fazla üstüne koyup satıyorsunuz lütfen bu yorumu dikkata alınız teşekkürler...,4,ratings
Güzel gayet basarili,4,ratings
Hızlı,4,ratings
Harika site,4,ratings
Iyiyi,4,ratings
Guvenli bir site,4,ratings
Çok güzel bir uygulama ama keşke kapıda ödeme imkanı da olsaydı,4,ratings
Alışverişlerim de henüz bir pişmanlık yaşamadığım site��gayet iyi,4,ratings
"Ürün çeşitliliği, kolay erişim, hızlı teslimat, açısından benim Notum Geçerli bir nottur...",4,ratings
Güzel uygulama ��,4,ratings
İyj bi uygulama üste çıksın dir random ndjdjdjddjjdjdjdjdjdjdjdjdjdmdkdndjdjjrjrjdjddjslfmslzkeldnznfjrowlsnfjoelsdndildndjslsndodmddjlemdnffknfpeldmdnfp dmndmforcnoemdormdkdorkdkfjrkdlrkrkrrkdmndndndjfjfjfjfjfjrjrjfjrjrjrjjrnrnrnrnrkrkrkrkrkrkr(burayakadargeldiysenhll)jdjddjdjdjdjrjrjrjrjrjrhdkemkd shvsjvkdbjajvpjs sohvsisvisvbsibsobsibsonsnosbosnonosnosnondinodbodnondonidbidnindibdbdibidbindibdibidbndknkdbidnninidbf ibfbibfibfibfibdinibdibdibdibdibiebisnbidbibsons dönem jndodnonfindindibidnidn,4,ratings
Alışverişte harika bir uygulama,4,ratings
Ii ya,4,ratings
Teslımat süresi sıkıntı ama urunler guzel,4,ratings
Ya bayıldım herkez istedigi gibi alişveriş yapablirsiniz harika��,4,ratings
Gayet başarılı bir uygulama tavsiye ederim. Müşteri ilişkilerinde başarılılar tsk ederim.,4,ratings
Her yerde reklamı var diye 1 yıldız kırdım. Mükemmel bir alışveriş uygulaması. Müşteriye en çok değer veren şirketlerden biri bence. Şaka gibi ama iade edeceğim ürünü kargoladım gönderdim iadem onaylandı param bana ulaştı ve bu 24 saatten daha kısa bir sürede oldu. Artık en favori 2.alışveriş sitem trendyol.,4,ratings
Genelde memnunum,4,ratings
Güvenilir,4,ratings
sorunsuz çalışıyor,4,ratings
Trendyol her şeyiyle harika bir uygulama. Çözüm odaklı ve hızlı işlemler yapılıyor. Aradığınız ne varsa var ve yapılan indirimlerle daha da harika oluyor.,4,ratings
İyi,4,ratings
İyi,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Güzel,4,ratings
Harika,4,ratings
��,4,ratings
��,4,ratings
��,4,ratings
Güzell,4,ratings
Güzell,4,ratings
Güzell,4,ratings
Başarılı,4,ratings
Başarılı,4,ratings
Başarılı,4,ratings
Çok güzel,4,ratings
Güzel uygulama,4,ratings
Güzel uygulama,4,ratings
Güzel uygulama,4,ratings
Güzel uygulama,4,ratings
Güzel bir uygulama,4,ratings
Güzel bir uygulama,4,ratings
��������,4,ratings
Güzel kapıda ödeme yok ama,4,ratings
"	Trendyoldan aldiklarimi çok begeniyorum",4,ratings
"	Güzel",4,ratings
"	İhtiyaçlar dahilinde güzel uygulama",4,ratings
"	Uygun fiyat, Ürün çeşitliliği ve bütçe dostu bir site, teşekkürler.",4,ratings
"	Kargolama hızlı ve çabuk ulaşım",4,ratings
"	Başarılı bir uygulama",4,ratings
"	Çok iyi harika",4,ratings
"	Güvenli alışveriş",4,ratings
"	Herseyi bulduğum yer",4,ratings
"	Güzel",4,ratings
"	Satıcılara mesaj atıp soru sorup bilgi almak gayet güzel",4,ratings
"	İyi",4,ratings
"	iyi uygulama. Uygulama kullanım kolaylığı güzel.",4,ratings
"	Hızlı ve kolay alışveriş için emeği geçen herkese teşekkürler. Bazen satıcı kaynaklı ürün eksik vs olsa da genelde gayet iyi",4,ratings
"	Güzel",4,ratings
"	Aksaklık olabiliyor yinede iyi",4,ratings
"	Gayet iyi �� bir yıldızı da yanlış üründen kestim.",4,ratings
"	Bazen aksaklıklar olsa da yinede kullanmaktan vazgeçilemeyen uygulama",4,ratings
"	Güzel bir uygulama normalde babamım telefonu babam hiç internetten bir şey almadı ilk defa aldık güzel olmayan tekşey kargonun gelmesini beklemek ������ ama onun harici güzel",4,ratings
"	Good",4,ratings
"	Ürün çeşitliliği marka çeşitliliği güzel. Ama her markanın her Ürünü de iyi değil.",4,ratings
"	gayet iyi",4,ratings
"	Trendyol alış veriş harika güzel",4,ratings
"	Teslimat konusu dışında harika bı uygulama♥️",4,ratings
"	��",4,ratings
"	Gayet güzel bir uygulama",4,ratings
"	Iyi",4,ratings
"	Herşeyi güzel tavsiye ederim",4,ratings
"	Gayet başarılı bir uygulama",4,ratings
"	��",4,ratings
"	Gayet güzel..",4,ratings
"	Gayet güzel ve kullanışlı bir platform",4,ratings
"	Super",4,ratings
"	Güzel uygulama",4,ratings
"	Uygalama guzel ama abartilcak bir guzelli yok normalden daha pahali ve sahte yani pek onermem ama bazi seyleri ariyorum tum internet sitelerinde var burda yok?",4,ratings
"	Fena degıl",4,ratings
"	Iyi",4,ratings
"	Güzel",4,ratings
"	Harika bir uygulama tavsiye ederim",4,ratings
"	Güzel bir uygulama",4,ratings
"	Güvenilir olması ve çeşitlilik bakımından zengin bir site",4,ratings
"	Şimdilik guzel umarım böyle devam eder",4,ratings
"	Çeşit fazla güzel uygulama",4,ratings
"	İyi",4,ratings
"	✔✔✔✔",4,ratings
"	Tşkler",4,ratings
"	İyi��‍♂️��‍♂️",4,ratings
"	Anlatılmaz yaşanır...",4,ratings
"	��güzel guvenilir",4,ratings
Güzel ama arattıklarım yanlışta çıka biliyo,4,bug report
Uygulamaya giremiyorum e postamı geçersiz olarak kabul ediyo önceden sürekli girdiğim uygulamaya bi anda giremedim yardımcı olurmusunuz?,4,bug report
Trendyolda sepete eklediğim ürünler sabah baktığımda sepeti m'de olmuyor en çok da bakım malzemeleri alınca oluyo düzeltin lütfen,4,bug report
Cüzdanımla ödemek istiyordum elektronik kaykayı ama bir türlü olmadı.,4,bug report
Reklamda 12o li fairy bulaşık tablet 90 TL diye dönüp duruyor..Ama uygulamada 116 TL yazıyor.,4,bug report
Çoğu zaman donma ve uygulamadan atma olabiliyor düzeltilmeli,4,bug report
Çok çeşitli markaların indirimleri kampanyaları çok iyi. Kargo ucretlendirmede indirime gidilmesi çok yerinde olur. Asistan ile görüşürken sözlüğün otomatik kapanması da ayrı bir sıkıntı. Bu konuda düzeltme yapılsa sevinirim.,4,bug report
Cüzdan iade süreçleri problemli,4,bug report
Uygulamada fotograflar gozukmuyor. Tabletten denedim ayni sekilde. Hesabimda mi sordum var acaba,4,bug report
"Güncellemeden sonra ne yorumları görebiliyorum, nede tüm özellikler sekmesi çalışıyor. Bir uygulama iyileştirilir dahada kötüleştirilmez!",4,bug report
"	Para ödemeye gelince tıkır tıkır çalışan sistem siparişi iptal etmeye gelince sürekli hata veriyor.",4,bug report
"	Kampanya günleri sitede donma oluyor hic bir ürün alınmıyor sacma bi drum",4,bug report
"	Cidden gına geldi artık. Her gün uygulama beni hesabımdan atıyor. Her gün tekrardan giriş yapmak zorunda kalıyorum. Favorilerime attığım herşeyi her gün giriş yapıp ürün aramaktan bıktım cidden. Lütfen buna bir son verin. LÜTFEN. DÜZELSİN ARTIK.",4,bug report
"	Trendyol sürekli kullanıyorum 4 yıldır memnunum.Kargo ve ürün kaliteleri güzel ..Tek sorunum eskiden hediye para puanlarım oluyordu..Şu an nedense olmuyor..Cuzdaninizi aktive edin diyor.Edemiyirum.Cunku santralden birebir müşteri hizmetleri görevlisine bağlanıyorum ..Lütfen yardımcı olun ,bir temsilci bana ulaşsın:)))",4,bug report
"	Dolap ilk alışverişe olan indirim ödeme kısmına gelince olmuyor fiyat aynı kalıyor kampanya bitti mi acaba sistemde mi sorun var",4,bug report
"	Suan bi sıkıntım yok para iadem bile 1 gun beklemeden yapildi sorun oldugunda bile musteri hizmetleri hemen yardimci oluyolar cok memnunum fiyatlar uygun indirimleri guzel başka hiç bir yere guvenemezken tek trendyol alışveris yapiyorum süper bi uygulama alıs veris için tek adres denebilir ama tek bir sıkıntı ıvar bazen sayfa hata veriyo",4,bug report
"	Kaçtır buradan ürün bakıyorum şu olan iş değil gerçekten. Sepetim kendi kendine boşalmış nasıl bulacağım şimdi ben o kadar yorum okumuştum uğraşmıştım",4,bug report
"	Kullanımı pratik ama indirim kuponu var diyor kullanamıyorsun",4,bug report
Elektronik ürünlerde iade sıkıntısı çekiliyor. Bu şekilde olmamalı,4,feature request
"Kampanyaları ve indirimleri ile güzel bir uygulama. Kargo ücreti konusunda bir düzenleme yapılmalı. Örneğin farklı mağazalardan aldığın ürünlerin toplamı 50 tl yi geçince kargo ücreti kalkmalı. Trendyol'u beğenmeme rağmen bahsettiğim kargo uygulaması olan farklı bir alışveriş sitesinden karşılıyorum ihtiyaçlarımı. Çünkü özellikle küçük ürünlerde kargo ücreti, maliyeti çok artırıyor.",4,feature request
Arkadaşlar lütfen uygulamaya yorum yapın satıcılara değil. Tek sorunu kargonun bedava olması için sadece o satıcının ürünlerinden almamız gerekmesi .farklı mağazalardan birden falza şeye ihtiyacınız olduğunda bedava olması için ayrı ayrı hepsini 50 tl ye tamamlamanız gerekiyor ve bu resmen soygun. Genel olarak sepet 50 tl yi gecince kargo bedava olmalı. Güzel urunleri var ama sırf bu yüzden ihtiyacım olmayan eşyaları da almak zorunda kalıyorum o yüzden çok sık kullanmıyorum uygulamayı,4,feature request
Eskiden elite uye olmustum fakat cok fazla zorlastirilmis bu durum 1 puani bunun ve taksit secenegi olmadigi icin kırıyorum.,4,feature request
"Merhaba Trendyol uzun zamandir tüm alışverişimi sizden yapıyorum ...ancak teslim saati ve mesaj kartı ilavesinden dolayı ciceksepetini çok seviyorum ...lütfen mesaj kartı uygulaması sizde de olsun...hediye alıyoruz kuru kuru gitmesin...bir ricam da satıcıdan almak istedigim ürünler 50 TL altında olunca kargo ücreti dahil oluyor sepete baksak 100 TL yi geçmiş oluyor...beni satıcıdan başka bir ürün almaya neden zorluyorsunuz...49,99 diyeceginize düz 50 TL deyip bizi bu durumdan kurtarin lutfen...",4,feature request
Fiyat farklılıkları çok fazla diğer uygulamalar arasında uygulama geliştirilebilir içerik olarak,4,feature request
Arama ve filtreleme özellikleri daha iyi olmalı.,4,feature request
Filtreler ve ürün bilgileri yetersiz,4,feature request
Aradığın herşey gerçekten var ama kupon az hediye veriosunuz,4,feature request
Keşke aldığımız ürünlerin videoları olabilse fotoda gözüktüğü gibi olmuyor bazı ürünler,4,feature request
"Güzel. Çalışanların Emeğine Sağlık. Yine de Geliştirilebilir. Mesela Kargo Bedava Ürünleri (Websitesinde de bu sıkıntı var) direkt filtrelemek için bir check-box koyulsa arama sonuçlarında, daha hoş olur. İyi Günler",4,feature request
uygulama guzel zara da olursa guzel olur,4,feature request
Kupon puan konusunda gelisim sağlanırsa daha güzel olur,4,feature request
Çok güzel ama keşke kapıda ödeme nakit para ile ödeme olsaydı ��lütfen bunu düzeltin...bu yüzden 1 yıldız kırdım ama siparişleriniz güzel geliyor ����,4,feature request
Kargo teslim edildiğinde para aktarımını onaylama seçeneği olmalı. Paranı aldım malzemeni verdim mantığı yanlış.,4,feature request
"Genel olarak ürün/marka çeşitliliği ve fiyatları açısından yakın dönemde en rekabetçi yapıda ve başarılı olan Trendyol oldu. Ancak anlık fiyat indirim ve yükseltmeleri, ayrıca fiyat şişirme üzerinden indirim sloganları bu başarıya ve vermek istediği imaja uymuyor sitenin. O yüzden bu tip fiyat borsası yaklaşımlarına ve sisirmelere dikkat ederseniz daha da başarılı olacaktır. Bir de dolap uygulaması ile ilgili de bir kaç düzenleme gerektiğini düşünüyorum. İyi çalışmalar.",4,feature request
Uygulama iyi hoş güzel falan da hızlı markette banka kartını kabul etmiyor bi çözüm üretilsin artık,4,feature request
Aldığım her üründen çok memnunum sipariş süre paketleme sadece kuponlar az bu kadar çok sipariş ver insan daha çok indirimlerden ucuz ürünlerden yararlanmak istior,4,feature request
Daha etgonomik ve büyük ve puntolu olmasını tavsiye ederim.,4,feature request
Yani bence güzel ama kargolar daha erken gelebilir ama ciden fiyatlar ucuz ve güzel şahsen aldığım herşey güzel paketlenmişti oyuzden 4 puan veriyorum ~��,4,feature request
Güzel kapıda ödeme yok ama,4,feature request
"Satıcıların daha özenli ve kapsamlı ürün açılması girmesi ve müşteri ilişkileri konusunda kesin hükümlerle belirtilmeli. Ayrıca kapıya teslim denen bir çok ürün kargo/nakliye firmaları tarafından desi,kg, m3 vs. bahaneleri ile teslimatta sorunlar çıkarılıyor ya benim gibi teslim almayıp iade edeceksiniz yada siz taşıyacaksınız. Bunun gibi durumlarda oluşacak zarar, süre kaybı tamiyle sizden gidiyor. Bunun çözümü nasıl bulacaksınız bilemiyorum.",4,feature request
Başarılı ve müşteri hizmetleri bölümü olsaydı daha güzel olurdu. Düşüncem yada irtibat numarası,4,feature request
"Indirim zamanı harika indirimler oluyor ama gereksiz pahalı ürünler de var, daha çok kampanya harika olur ❤️",4,feature request
Trndyol iyi tek sıkıntı kargo ucreti 49.90tl ucretli urune sirf 10krş yuzunden kargo uceti odemek istemiyorum ve o sitede 2 5tl lik urun yok tamamlayalim o yuzden cogu urunden vazgeciyorum,4,feature request
Çok güzel bir uygulama ama keşke kapıda ödeme imkanı da olsaydı,4,feature request
Güzel anacak Taksit seçeneklerini hemen ürünün altında yazmalı,4,feature request
"Her şey iyi hoşta erkek giyim ürünleri biraz daha çoğaltılmalı! ""Trendyol Man"" dışındaki önde gelen markaların biraz daha göz önüne alınıp devamlı olarak kreasyona uygun şekilde ürünlerin çeşitlendirilmesi gerek.",4,feature request
Uygulama çok güzel ama kargo 50 tl yerine 30 tl üzeri bedava olabilirdi bu yüzden 4 yıldız verdim,4,feature request
Müşterinin isteğine zamanında cevap veriyor. Yalniz ürünün iade ücretini trendyol hesabina yatırıp da kart hesabına yatırmaması müşteriyi alış-veriş yapmak zorunda bırakması hic etik değil.,4,feature request
Bencegörsel aratmada yerlestirilsin istediğimiz tarz ürünlerin görselini aratır böylece daha iyi sonuclar alabiliriz :),4,feature request
Bazı satıcılar için gerekli işlemler yapılmali. Yinede bu kadar şeye iyi yetisiyorlar,4,feature request
Güzel bir uygulama ama keşke kapıda ödeme seçeneğide olsa kart kullanan var kullanmayan var...,4,feature request
Yıllardır vazgeçemediğim bir uygulama fakat son dönemlerdeki kargo olayı sıkıntılı aynı satıcıdan belli bir alışveriş üzerine kargo ücretsiz genel bir fiyat konulmalı uygulama için eskiden ufak tefek şeyleride trendyoldan alırdım şimdi aynı satıcıdan başka bir ihtiyaç bulamadığım için alamıyorum kargo ücreti ile gereksiz bir masraf çıkıyor,4,feature request
Çok fazla ürün var filtreleme kısmı biraz daha geliştirilmeli özel kelime ararken iyi taranabilir,4,feature request
Cok guzel bir uygulama sadexe keske kapıda odeme de olsaydı,4,feature request
Tüm kargolar ücretsiz olmalıı,4,feature request
"taksit sayisini illaki odemeye gecmeden, diger rakiplerinizin hepsi gibi en basta gosterseniz cok daha iyi olacak. bi de urun aciklama kismini diger tum rakipleriniz gibi daha kullanisli hale getirseniz de bi urunun ozelliklerini baska sitelerden arastirmak zorunda kalmasak iyi olmaz mi",4,feature request
Geri iadesi işleminde ücret cüzdanda bekletilmesi iyi bir fikir değil çünkü iade ettiğim ürünün ben kart ödemesinde o rakamı ödemEk durumunda kalıyorum.,4,feature request
Ürünleriniz uygun fiyata ve kaliteli bir şekilde elime geçiyor teşekkürler trendyol sadece kredi kartı zorunluluğu var kapıda nakit olsa daha çok süper olur,4,feature request
Uygulama güzel fakat kargo fiyatlarında bir update yapılması lazım. Önceden kendi tarafiniza ait indirim kuponu veriyordunuz.ama şuan dolaptan geliyor ve ben ordan alışveriş yapmıyorum ��,4,feature request
Ayıplı ürün satanları da bir ayıklasanız,4,feature request
Yorumlara resimde eklenebilir olmalı,4,feature request
Özellikle ürün iadesinde ödeme hızlı olduğu için çok memnunum ama bazı firmalar ürün açıklamaları yalan yanlış yazıyorlar buna dikkat etmeleri yanlış açıklama yapıldığında o firmayı uyarmalı,4,feature request
Kargo hariç olan alışverişlerimizde satıcı farklı yanlış ürün gönderdiği vakit neden kargo ücretimde geri iade edilmiyor anlamiyorum.güvenilir site bence hiç sorun yaşamadım.Bazen indirim kuponu olan şeyler çok saçma .keşke dolap ikinci el ürüne girmeselerdi sürekli aynı bildirim indirim kuponu geliyor dolap ürünü alacak olsaydım dolap uygulamasından alırdık hoşuma gitmiyor ikinci el indirimi yada aynı kişinin ürünu için bildirim almak istemiyorum.,4,feature request
Çok çeşitli markaların indirimleri kampanyaları çok iyi. Kargo ucretlendirmede indirime gidilmesi çok yerinde olur. Asistan ile görüşürken sözlüğün otomatik kapanması da ayrı bir sıkıntı. Bu konuda düzeltme yapılsa sevinirim.,4,feature request
Kargo ücreti sorunu çözülürse güzel bir alışveriş sitesi.Ha bir de satış disiplinine önem veren satıcılarla ����,4,feature request
Peşin fiyatına taksit yapmaması eksi yanı,4,feature request
İyi bir uygulama fakat kapıda ödeme de olsa süper olurdu öne çıkması için random;qüzğağsğağüasşfkfodppsğsğaüsixşfkjfjewopağqğzçzxömcmvnvnnfbewjwğcğtğgşşciiqiağzğslslqiğAğağwüwğaisşşdöxmcncncnfnnrbtglbğjğjiıimişmjçuçşfpsğzğsşsşslxöwlzşsşğzpxsşğsisşxşsöznnakajwjjslzşxivirçfçcicğfiblkdnsısywyeıtptğyğeişaçaçzlclvmcnndlsşsğzüfigşhiüriaisiziwizizömMabavabajwlsşzisğdiçfçcşaşzşsşxşşeşfmrnrıtuugubuvjvkveşşdşzğaiziwixşsçöcödösöçvççcçsösöswşxğsğğsğsdğşxşdeşsşsşdşsşxşşxşsşzşwççsidsğüziwşsşxşdşsşşdsşxşxşsşşs,4,feature request
Daha da basit net ve uyumlu olabilir,4,feature request
Kargo ücretleri her üründe farklı olmamalı küçük ihtiyaçlarimizi kargo ücreti yüzünden başka yerden karşılaşmak zorunda kaliyoruz.Ayrıca indirim kuponlarına limit fazla oluyor.,4,feature request
Ürünler pahalı biraz pazarlık yapın,4,feature request
Sahte urun satanlarin yorumlarini goz önüne alarak satis yapmalarina izin vermezseniz ve kargo firmalariyla yasanilan sıkıntıları cozerseniz cok daha kaliteli hale gelmis olacaksınız:),4,feature request
"	Siparişi gizleme özelliği gelsin",4,feature request
"	keske teslimat süresi bıraz daha hızlı olsa",4,feature request
"	Ürün ifadesinde ve ücretin şahsıma iadesi ile ilgili hiçbir sorun yaşamadım. Fakat ürün detayına ait bilgiler kesinlikle yeterli değil. Kargo ile ilgili dönemsel ciddi sorun yaşadım. Fiyat konusunda da özen gösterilirse güzel olur. Çünkü bir kısım ürün fiyatları, kalitesine göre çok yüksek.",4,feature request
"	Gönderim yapılan kargoyu da yazın bir zahmet bulunduğumuz yere her kargo gelmiyor. Tek tek her satıcıya kargoyu soruyorum .",4,feature request
"	Merhaba ;Trenyol ailesi Şu ana kadar verdiğim siparislerimin hemen tedarik edilmesi ve sorun yaşadığım da iade işlemlerimi kolay şekilde halletmeniz ürün çeşitliliğinizi genel anlamda beğeniyorum yalnız marka ürün satışı yaptığıniz markalarda daha fazla indirim kampanyası fırsatları bekliyoruz teşekkür ederim",4,feature request
"	Trendyoldan bu yıl alışverişe başladım başta tereddüd ettim ama sonra genelinden memnunum ürünlerden memnun kalmazsam direk iade edebildim ve iadem genelde üç dört günde onaylandı hesabıma yattı umarım sorunsuz devam ederiz sadece bazı siparişlerimin hazırlanması baya uzun sürdü şimdilik tek sorun bu buda biraz hızlı olursa güzel olur iyi günler",4,feature request
"	Bazı kötü satıcılar olmasa efsane olucak",4,feature request
"	Fiyat değişikliği çok fazla",4,feature request
"	Daha fazla kampanya ve kupon deneyimi sunabilir. Benzer sitelere göre ortalama kalıyor.",4,feature request
"	Güzel uygulama hiç sorun yaşamadım ama iade ettiğim ürünün parası Neden Trendyol Cüzdanıma gidiyor ��",4,feature request
"	Ben burdan nasıl watsApp üzerrinden mesaj yazıcam trendyolda hiç watsApp üzerinden yazma yok onun dışında iyi bir uygulama emeği geçen herkeze teşekkürler ��",4,feature request
"	Satıcının alacağımız ürünü hangi kargoyla gönderegini yani hangi kargoyla anlaşmalı olduğunu açıklama kısmında filan yazılmasının zorunlu olmasını isterdim. Bazi kargolarla sıkıntılar oluyor ona göre alırdım ����‍♀️",4,feature request
Müşterinin isteğine zamanında cevap veriyor. Yalniz ürünün iade ücretini trendyol hesabina yatırıp da kart hesabına yatırmaması müşteriyi alış-veriş yapmak zorunda bırakması hic etik değil.,4,user experience
Uygulama gerçekten güzel her aradığımı bulabiliyorum ama düşük fiyatı hemen karşıma çıkmıyor daha fazla incelemem gerekiyor inceledikten sonra karşıma çıkıyor,4,user experience
Yani bence güzel ama kargolar daha erken gelebilir ama ciden fiyatlar ucuz ve güzel şahsen aldığım herşey güzel paketlenmişti oyuzden 4 puan veriyorum ~��,4,user experience
Çok güzel bir uygulama ve de en çok kullandığım alışveriş sitesi ama en son yaptığım alışverişte çok rahatsız oldum yasaklar öncesi sipariş verdim ve daha kargolanmamış olarak görünüyor satıcı firmaya defalarca mesaj atmama rağmen geri dönüş olmadı,4,user experience
Hızlı geri dönüş yapılıyor sorularımız yanıtsız kalmıyor teşekkür ediyorum,4,user experience
Herhangi bir sorun yaşamadım ufak tefek gecikmeler hariç,4,user experience
uygun fiyata bulabiliyorum üstüne de kullanıcı yorumlarıjı okuyarak alım yapıyorum,4,user experience
"Merhaba istediğim ürün yok (hayalet kalp adlı roman),eğer o kitap eklenirse 5 yıldız.(bana dönün lütfen Trendyol!)Artı bu ürün çoğu sitede VAR!!! Teşekkürler ama müşteri hizmetleri ve asistanla görüştüm yinede teşekkürler ama bir yıldız kırıyorum.",4,user experience
Ürün indirime girdiğinde esas fiyatı normalinden daha fazla gösteriliyor. Onun dışında gayet pratik ve kullanışlı bir uygulama,4,user experience
"Severek kullandığım bir uygulama. Sorun olarak aldığımız ürünle, sipariş ettiğimiz renk arasındaki farklar. Ve de müşteri hizmetlerine ulaşamıyorum. Bazen yaşadığım sorunlara çözüm bulamıyorum.",4,user experience
Alış veriş rahat. İade süreci kolay,4,user experience
Trendyol.bazen satıcılar ürünü hiç kontrol etmeden gönderiyorlar,4,user experience
Garanti bankası kampanyalarından yararlanamiyorum sizin siteden alışveriş yaptığımda yoksa 5 yıldızı alırdınız benden,4,user experience
Her konuda harika uygulamanin kullanımı çok kolay ve donanımlı sadece bazen bütçeme uygun şeyler bulamıyorum bu kadar,4,user experience
Sürekli alışveriş yapıyorum ama biraz kırgınım Trendyola �� Ütü aldım 260 TL ye 210 liralık ütü yollamislar bildirdim hicbisey yapılmadı .,4,user experience
annem 45 inç balon sipariş verdi daha gelmedi acaba ne zaman gelcek ayın 26 altısı dendi kargo gelmedi,4,user experience
İndirimler konusunda özellikle yapı market adını büyük koyup küçük indirimler yapması dışında hiçbir sıkıntısı olmayan uygulama tavsiye edilebilir,4,user experience
Kargolar sağlam ve hizli bur şekilde geliyor,4,user experience
"Sayısız alışveriş yaptım. Ürünlerim eksiksiz, sağlam geldi. Her bütçeye uygun ürün bulmak mümkün.",4,user experience
Sipariş imi sorunsuz bir şekilde aldım. Teşekkürler.,4,user experience
Şimdiye kadar bir sorun yaşamadım inşallah yaşamamda çok sık kullandığım bir uygulama,4,user experience
Bir kaç defa alışveriş yaptım ürünler sıkıntısız ve görseldeki gibi kargo iyi zamanında geldi,4,user experience
Efsane. Muhteşem. Ama bazı kargolar beni hayal kırıklığına uğrattı.,4,user experience
